time, lin_acc_x, lin_acc_y, lin_acc_z, ang_vel_x, ang_vel_y, ang_vel_z
169.00002,8.562617,4.7872434,-5.8436854e-06,-0.0005725645,-0.00032011027,3.809936e-05
169.01668,8.562616,4.787244,-5.7541156e-06,-0.00057253666,-0.0003200935,3.7892878e-05
169.03334,8.562616,4.787244,-5.8089977e-06,-0.0005725538,-0.00032010372,3.8067472e-05
169.05,8.562617,4.787243,-5.8094956e-06,-0.00057256914,-0.00032011227,3.8070415e-05
169.06668,8.562616,4.787244,-5.819236e-06,-0.0005725284,-0.00032008893,3.790189e-05
169.08334,8.562616,4.7872443,-5.880034e-06,-0.000572565,-0.00032011,3.8060196e-05
169.1,8.562617,4.787243,-5.880374e-06,-0.0005725352,-0.00032009283,3.8057657e-05
169.11667,8.562616,4.787244,-5.9109416e-06,-0.00057248067,-0.00032006257,3.8002214e-05
169.13335,8.562616,4.787244,-5.8647465e-06,-0.000572536,-0.00032009458,3.8010145e-05
169.15001,8.562617,4.7872434,-5.7775037e-06,-0.0005725831,-0.0003201214,3.8153157e-05
169.16667,8.562616,4.7872443,-5.829974e-06,-0.00057252386,-0.00032008742,3.785364e-05
169.18335,8.562616,4.787244,-5.820212e-06,-0.0005725547,-0.00032010366,3.808904e-05
169.20001,8.562617,4.787243,-5.766553e-06,-0.00057256635,-0.00032011018,3.8066893e-05
169.21667,8.562616,4.787244,-5.8473775e-06,-0.0005725368,-0.0003200935,3.7895577e-05
169.23334,8.562616,4.7872443,-5.8525975e-06,-0.0005725534,-0.00032010346,3.8070164e-05
169.25002,8.562617,4.787243,-5.7690577e-06,-0.00057256874,-0.00032011163,3.8082988e-05
169.26668,8.562616,4.787244,-5.8134947e-06,-0.0005725286,-0.00032008992,3.7906033e-05
169.28334,8.562616,4.7872443,-5.882894e-06,-0.00057255314,-0.00032010375,3.8079368e-05
169.3,8.562617,4.787243,-5.8545556e-06,-0.0005725678,-0.0003201122,3.8053593e-05
169.31668,8.562673,4.787143,-5.8084347e-06,-0.00057345245,-0.00032059738,3.426682e-05
169.33334,8.563202,4.7861977,-5.573462e-06,-0.00058410136,-0.00032646614,-2.2457148e-06
169.35,8.564798,4.783342,-6.3434636e-06,-0.00058658427,-0.00032759306,-0.00015787629
169.36667,8.568091,4.777445,-5.1934376e-06,-0.00055192417,-0.00030774926,-0.00044780446
169.38335,8.573531,4.7676826,-6.211933e-06,-0.00048205207,-0.00026809986,-0.0008706091
169.40001,8.580969,4.754291,-6.448008e-06,-0.00036403793,-0.00020174765,-0.0013347571
169.41667,8.591429,4.7353697,-6.168033e-06,-0.00026081628,-0.00014381952,-0.0017964498
169.43335,8.603942,4.7126,-5.5374626e-06,-0.00010911272,-5.978684e-05,-0.0022958135
169.45001,8.620252,4.682701,-6.194311e-06,-1.9600911e-07,-1.031926e-07,-0.0025693486
169.46667,8.639828,4.6464767,-5.9974795e-06,0.00014327874,7.71059e-05,-0.002915178
169.48334,8.661443,4.606048,-5.9677973e-06,0.0003306293,0.0001759379,-0.003322647
169.50002,8.68769,4.556335,-6.1290007e-06,0.00048546994,0.00025481338,-0.0030117503
169.51668,8.715219,4.5034246,-5.1888287e-06,0.0006375695,0.000329702,-0.0034329058
169.53334,8.749484,4.4364443,-6.7354804e-06,0.00082332344,0.0004177738,-0.0015921214
169.55,8.782833,4.3700056,-6.520348e-06,0.0009723572,0.0004841739,-0.003530821
169.56668,8.820801,4.2927985,-5.489936e-06,0.0012288606,0.0005985431,-0.0016940293
169.58334,8.858684,4.214009,-6.445664e-06,0.0013592526,0.0006471182,-0.0025625417
169.6,8.900455,4.124964,-5.871035e-06,0.0015012483,0.00069627084,0.00079763395
169.61667,8.94381,4.0299907,-5.2530713e-06,0.0016020023,0.000722159,0.001165658
169.63335,8.988481,3.9292603,-6.3504126e-06,0.0017792354,0.0007781196,0.0010852346
169.65001,9.0338955,3.8236194,-6.2280365e-06,0.0019426745,0.000822696,0.0015461703
169.66667,9.076685,3.7208345,-6.907575e-06,0.002103683,0.00086289697,-0.0013857284
169.68335,9.123816,3.6036253,-5.576337e-06,0.0020006548,0.000790575,0.012123176
169.70001,9.165101,3.4971457,-5.191194e-06,0.0021570853,0.0008226947,-0.0017190791
169.71667,9.208122,3.382241,-6.77703e-06,0.0022209028,0.00081605505,0.0029720173
169.73334,9.247265,3.2737334,-5.880132e-06,0.0022841357,0.0008087777,-0.0014508008
169.75002,9.288706,3.1541526,-5.673347e-06,0.002066433,0.0007017435,0.010569282
169.76668,9.323957,3.0482903,-6.723181e-06,0.0022523263,0.0007357758,-0.0038379151
169.78334,9.357734,2.943095,-6.821356e-06,0.0023885388,0.0007515829,-0.0034771534
169.8,9.390549,2.8367684,-5.8172373e-06,0.0021682293,0.00065532594,0.00027870742
169.81668,9.420147,2.736741,-6.45777e-06,0.002039801,0.0005922261,-0.0024221714
169.83334,9.446318,2.6450462,-6.7304695e-06,0.0021495046,0.000601649,-0.006119054
169.85,9.471798,2.552527,-7.097345e-06,0.0020419247,0.0005504636,-0.004318254
169.86667,9.494139,2.4682016,-6.8028135e-06,0.0019049082,0.00049520354,-0.0055209524
169.88335,9.512945,2.394749,-4.614625e-06,0.0019242247,0.00048429493,-0.0070498614
169.90001,9.5307455,2.3230708,-5.113671e-06,0.0017438671,0.00042507116,-0.006048877
169.91667,9.546003,2.2596576,-5.5874357e-06,0.0015836835,0.00037474552,-0.0065225265
169.93335,9.559217,2.2031813,-5.932143e-06,0.0015367504,0.00035402732,-0.0066300104
169.95001,9.570616,2.153296,-6.342318e-06,0.0014573401,0.00032786618,-0.0063120057
169.96667,9.579947,2.1115234,-6.827257e-06,0.0013053492,0.0002876788,-0.005791768
169.98334,9.587058,2.0790954,-6.9200796e-06,0.0011946956,0.00025897598,-0.0051452867
170.00002,9.593072,2.0512712,-6.25634e-06,0.00091364176,0.00019522407,-0.0043017063
170.01668,9.597432,2.0308568,-6.6770717e-06,0.0007802007,0.00016492061,-0.003574958
170.03334,9.600958,2.0142066,-6.5633576e-06,0.00052037433,0.00010905674,-0.0026881432
170.05,9.603235,2.0033882,-6.6024068e-06,0.0003073989,6.404697e-05,-0.0018161845
170.06668,9.60475,1.9961599,-6.5895224e-06,4.5351873e-05,9.415793e-06,-0.0011106548
170.08334,9.605645,1.991882,-6.0917614e-06,-0.00014060865,-2.9113262e-05,-0.000620511
170.1,9.606038,1.9900023,-6.478939e-06,-0.0002835647,-5.8666268e-05,-0.00016960088
170.11667,9.606228,1.9890951,-7.485044e-06,-0.00041006508,-8.482124e-05,7.4175485e-05
170.13335,9.606317,1.9886671,-7.647571e-06,-0.00048800677,-0.000100941914,0.00010828786
170.15001,9.606442,1.988057,-7.483091e-06,-0.00049871264,-0.000103154605,5.961371e-05
170.16667,9.606583,1.987381,-7.4785635e-06,-0.00048933254,-0.00010121493,3.5356097e-05
170.18335,9.606651,1.9870443,-7.4982395e-06,-0.00048575198,-0.000100475845,4.1362488e-05
170.20001,9.606655,1.987028,-7.519851e-06,-0.00048566572,-0.0001004578,4.5830697e-05
170.21667,9.606646,1.9870745,-7.498611e-06,-0.00048682137,-0.00010069618,4.85079e-05
170.23334,9.606642,1.9870937,-7.478458e-06,-0.00048766242,-0.000100870115,4.8614995e-05
170.25002,9.606642,1.9870937,-7.510104e-06,-0.0004879366,-0.000100926765,4.8153e-05
170.26668,9.606643,1.9870882,-7.536315e-06,-0.0004879463,-0.00010092944,4.7941896e-05
170.28334,9.606644,1.9870844,-7.5204944e-06,-0.0004880164,-0.00010094334,4.792232e-05
170.3,9.606644,1.9870834,-7.511311e-06,-0.00048787962,-0.00010091496,4.7709393e-05
170.31668,9.606644,1.9870827,-7.4880004e-06,-0.00048795342,-0.000100930876,4.7899324e-05
170.33334,9.606644,1.9870838,-7.514118e-06,-0.00048805587,-0.000100951715,4.7985715e-05
170.35,9.606644,1.9870838,-7.5255266e-06,-0.00048792458,-0.000100924066,4.7717895e-05
170.36667,9.606644,1.9870824,-7.4948234e-06,-0.0004878069,-0.00010090079,4.767292e-05
170.38335,9.606644,1.9870825,-7.4967375e-06,-0.00048791576,-0.00010092244,4.798273e-05
170.40001,9.606644,1.9870838,-7.5155417e-06,-0.00048800782,-0.000100941485,4.8033395e-05
170.41667,9.606644,1.9870837,-7.524241e-06,-0.00048785546,-0.00010091011,4.7733516e-05
170.43335,9.606644,1.9870824,-7.513386e-06,-0.00048784714,-0.00010090934,4.790176e-05
170.45001,9.606644,1.9870826,-7.4932063e-06,-0.00048783494,-0.0001009051,4.787776e-05
170.46667,9.606644,1.9870834,-7.4958243e-06,-0.00048791987,-0.00010092384,4.7857935e-05
170.48334,9.606644,1.9870836,-7.508609e-06,-0.000487848,-0.0001009083,4.7867048e-05
170.50002,9.606644,1.9870833,-7.511644e-06,-0.00048792764,-0.00010092593,4.7853093e-05
170.51668,9.606644,1.9870834,-7.51322e-06,-0.00048790273,-0.00010092071,4.784526e-05
170.53334,9.606644,1.9870833,-7.501336e-06,-0.00048788718,-0.00010091662,4.7870406e-05
170.55,9.606644,1.9870831,-7.4962e-06,-0.0004879021,-0.0001009203,4.7881284e-05
170.56668,9.606644,1.9870831,-7.5130692e-06,-0.0004878755,-0.00010091439,4.7866168e-05
170.58334,9.606644,1.9870828,-7.508382e-06,-0.00048784053,-0.000100907964,4.789646e-05
170.6,9.606644,1.987083,-7.4997165e-06,-0.00048787522,-0.00010091413,4.7876772e-05
170.61667,9.606644,1.9870832,-7.5046687e-06,-0.00048784207,-0.000100907695,4.7875223e-05
170.63335,9.606644,1.9870831,-7.513017e-06,-0.000487865,-0.000100911995,4.788589e-05
170.65001,9.606644,1.9870832,-7.5230128e-06,-0.00048783948,-0.00010090726,4.787933e-05
170.66667,9.606644,1.9870832,-7.5062694e-06,-0.0004878615,-0.00010091184,4.7862108e-05
170.68335,9.606644,1.9870836,-7.505969e-06,-0.00048791245,-0.00010092296,4.7850895e-05
170.70001,9.606644,1.9870834,-7.515577e-06,-0.00048787313,-0.00010091438,4.7884496e-05
170.71667,9.606644,1.9870832,-7.496042e-06,-0.0004879133,-0.000100922814,4.7861064e-05
170.73334,9.606644,1.9870832,-7.492589e-06,-0.0004878722,-0.00010091382,4.786746e-05
170.75002,9.606644,1.987083,-7.498426e-06,-0.00048783427,-0.000100906625,4.7873487e-05
170.76668,9.606644,1.9870827,-7.5008006e-06,-0.0004878418,-0.000100907484,4.7889018e-05
170.78334,9.606644,1.9870833,-7.5161165e-06,-0.00048792202,-0.000100924364,4.7840844e-05
170.8,9.606644,1.9870836,-7.5283037e-06,-0.00048783983,-0.00010090585,4.7885933e-05
170.81668,9.606644,1.9870832,-7.5220864e-06,-0.00048791626,-0.00010092321,4.787071e-05
170.83334,9.606644,1.9870833,-7.5059374e-06,-0.00048784493,-0.00010090767,4.7867055e-05
170.85,9.606644,1.9870833,-7.4834593e-06,-0.000487929,-0.00010092622,4.7867066e-05
170.86667,9.606644,1.9870834,-7.482125e-06,-0.00048791093,-0.00010092157,4.783542e-05
170.88335,9.606644,1.9870833,-7.512623e-06,-0.0004879359,-0.000100927035,4.7843125e-05
170.90001,9.606644,1.9870833,-7.519568e-06,-0.00048791227,-0.00010092204,4.786884e-05
170.91667,9.606644,1.9870832,-7.5061953e-06,-0.0004879262,-0.000100925565,4.7861846e-05
170.93335,9.606644,1.987083,-7.517506e-06,-0.00048784848,-0.00010090855,4.787973e-05
170.95001,9.606644,1.9870831,-7.516597e-06,-0.00048793462,-0.00010092655,4.7845766e-05
170.96667,9.606644,1.9870833,-7.503104e-06,-0.00048791422,-0.000100922625,4.78383e-05
170.98334,9.606644,1.9870833,-7.5082485e-06,-0.00048792202,-0.000100924604,4.7859718e-05
171.00002,9.606644,1.987083,-7.5019875e-06,-0.00048784135,-0.00010090739,4.7894307e-05
171.01668,9.606644,1.987083,-7.505275e-06,-0.00048793395,-0.000100927035,4.7836376e-05
171.03334,9.606644,1.9870834,-7.5205803e-06,-0.0004879073,-0.00010092142,4.7874855e-05
171.05,9.606644,1.9870834,-7.510774e-06,-0.00048792973,-0.00010092561,4.78404e-05
171.06668,9.606644,1.9870831,-7.4862264e-06,-0.00048784097,-0.000100907535,4.7885773e-05
171.08334,9.606644,1.987083,-7.4850454e-06,-0.00048792327,-0.00010092453,4.7846817e-05
171.1,9.606644,1.9870833,-7.5195853e-06,-0.0004879035,-0.00010092035,4.7850768e-05
171.11667,9.606644,1.9870832,-7.5347966e-06,-0.00048788518,-0.00010091658,4.7853075e-05
171.13335,9.606642,1.9870944,-7.520636e-06,-0.00049110904,-0.000101583115,5.3917272e-05
171.15001,9.606563,1.9874763,-6.199287e-06,-0.00048635702,-0.00010062083,9.644028e-05
171.16667,9.606163,1.9894038,-5.5557575e-06,-0.00047091665,-9.752702e-05,0.00030582212
171.18335,9.605185,1.9941175,-6.2556624e-06,-0.00051291793,-0.00010647958,0.00074519124
171.20001,9.603456,2.0024238,-5.9026306e-06,-0.0006474498,-0.00013494471,0.0012956136
171.21667,9.600696,2.0156012,-5.983805e-06,-0.0007603395,-0.00015948573,0.002032072
171.23334,9.597112,2.032581,-6.07447e-06,-0.00096545834,-0.00020423447,0.002806305
171.25002,9.592074,2.0561972,-6.0252028e-06,-0.001130614,-0.00024200657,0.003783342
171.26668,9.585605,2.0860994,-5.4949965e-06,-0.0013762857,-0.00029901447,0.004795903
171.28334,9.578002,2.1206698,-5.6091453e-06,-0.001647094,-0.00036397896,0.0054864977
171.3,9.568388,2.16356,-6.8001523e-06,-0.0016964129,-0.0003828733,0.0060812025
171.31668,9.557007,2.2131495,-5.8745622e-06,-0.0018758397,-0.00043379085,0.0069106095
171.33334,9.5425,2.2747524,-6.096594e-06,-0.002003421,-0.00047689737,0.0074140457
171.35,9.5282,2.3338268,-5.9651966e-06,-0.0025032316,-0.0006119636,0.008356145
171.36667,9.51018,2.4061377,-5.7473712e-06,-0.0023183785,-0.0005853794,0.007289408
171.38335,9.491505,2.4785452,-5.700674e-06,-0.0024532436,-0.0006400115,0.008339457
171.40001,9.468692,2.5641227,-7.5117327e-06,-0.0025643012,-0.00069379207,0.007874555
171.41667,9.442903,2.657466,-6.548036e-06,-0.0027533332,-0.00077383465,0.008217564
171.43335,9.416245,2.7502995,-6.2314925e-06,-0.0030519424,-0.0008900136,0.008947179
171.45001,9.385597,2.8530328,-5.9444947e-06,-0.0030738222,-0.0009328974,0.0070972983
171.46667,9.352712,2.9588268,-6.7766796e-06,-0.0031307105,-0.0009894482,0.00730188
171.48334,9.317011,3.0691948,-6.128098e-06,-0.0033221461,-0.0010934273,0.007471964
171.50002,9.278677,3.1831527,-5.7251177e-06,-0.0034689298,-0.0011886847,0.007288063
171.51668,9.240888,3.291173,-6.609117e-06,-0.0036200408,-0.0012878088,0.008323653
171.53334,9.189911,3.4307563,-5.6874032e-06,-0.0032582036,-0.0012155075,-0.011497786
171.55,9.149095,3.5379038,-7.8002895e-06,-0.0035890653,-0.0013886391,0.010268492
171.56668,9.113871,3.6279259,-5.448211e-06,-0.004117197,-0.0016367421,0.010589699
171.58334,9.071596,3.7326741,-6.416281e-06,-0.0035626045,-0.0014637477,0.003392808
171.6,9.028658,3.8350215,-5.430688e-06,-0.003019106,-0.0012835225,0.003411255
171.61667,8.978596,3.9505544,-5.601089e-06,-0.0031115455,-0.0013708369,0.004110046
171.63335,8.924126,4.072325,-5.499168e-06,-0.0034764998,-0.0015859748,0.006340599
171.65001,8.888774,4.1492643,-6.762122e-06,-0.0074503575,-0.0034605132,-0.043131575
171.66667,8.847941,4.236133,-9.196578e-06,-0.0033659474,-0.0016115217,0.004372513
171.68335,8.812869,4.3074293,-9.003601e-06,-0.0026961155,-0.0013234761,0.00089633587
171.70001,8.780641,4.3724217,-2.4482972e-06,-0.0027924557,-0.0013972813,0.00843978
171.71667,8.742264,4.4498496,-1.7197804e-06,-0.002998025,-0.0015259107,0.00717417
171.73334,8.713352,4.5064626,-5.875794e-06,-0.0026325057,-0.0013608893,0.0056756814
171.75002,8.686041,4.5588646,-6.5265936e-06,-0.0021954472,-0.0011529757,0.004805225
171.76668,8.656661,4.614394,-6.0486786e-06,-0.0020227833,-0.0010793698,0.004983031
171.78334,8.636845,4.651519,-5.471298e-06,-0.0022884703,-0.0012328652,0.0056854715
171.8,8.616767,4.6887693,-5.298704e-06,-0.002001883,-0.0010889749,0.0039655766
171.81668,8.603017,4.713996,-6.326616e-06,-0.0017092021,-0.000936894,0.0033172802
171.83334,8.591703,4.7346125,-5.0913354e-06,-0.0015067862,-0.0008310339,0.0026853336
171.85,8.581321,4.7534757,-6.631132e-06,-0.0013367898,-0.00074099423,0.0021855203
171.86667,8.573681,4.767291,-5.4469656e-06,-0.0012042318,-0.00066995,0.0017301292
171.88335,8.568546,4.776551,-6.0323764e-06,-0.0010743005,-0.00059913966,0.0011902618
171.90001,8.565573,4.78191,-5.8330793e-06,-0.000921244,-0.0005145353,0.00071049447
171.91667,8.564267,4.7842684,-6.179855e-06,-0.000774417,-0.0004328306,0.0003335434
171.93335,8.563717,4.785264,-5.182798e-06,-0.0006639341,-0.00037117943,9.067371e-05
171.95001,8.563428,4.785789,-5.478981e-06,-0.00059846486,-0.0003345923,-6.078562e-06
171.96667,8.56312,4.786343,-5.749243e-06,-0.00057103916,-0.00031926244,-7.3587007e-06
171.98334,8.562849,4.786828,-4.682332e-06,-0.00056635315,-0.00031664167,2.892667e-05
172.00002,8.56266,4.7871666,-5.0998397e-06,-0.00057958526,-0.00032403672,5.068819e-05
172.01668,8.562575,4.787318,-5.0664758e-06,-0.0005798065,-0.0003241624,4.82517e-05
172.03334,8.562593,4.787286,-5.028419e-06,-0.0005789658,-0.00032369175,3.8523114e-05
172.05,8.562627,4.7872257,-5.031676e-06,-0.0005751787,-0.00032157486,3.5627905e-05
172.06668,8.5626335,4.787214,-5.080335e-06,-0.00057463866,-0.0003212713,3.613488e-05
172.08334,8.562625,4.7872286,-5.0735644e-06,-0.0005746918,-0.00032130213,3.7626934e-05
172.1,8.562617,4.787243,-5.0674903e-06,-0.00057495764,-0.00032144925,3.8397295e-05
172.11667,8.562616,4.7872453,-5.0726685e-06,-0.0005749655,-0.00032145504,3.8082322e-05
172.13335,8.562611,4.7872543,-5.042679e-06,-0.0005774865,-0.00032286564,3.8080958e-05
172.15001,8.562608,4.78726,-5.0341396e-06,-0.0005774171,-0.00032282525,3.8079663e-05
172.16667,8.562613,4.787251,-5.073634e-06,-0.00057732523,-0.00032277318,3.758213e-05
172.18335,8.562621,4.7872357,-5.160755e-06,-0.0005749177,-0.0003214291,3.7913447e-05
172.20001,8.562627,4.787227,-5.0855087e-06,-0.0005749009,-0.00032141816,3.79289e-05
172.21667,8.562622,4.7872353,-4.9994924e-06,-0.00057496567,-0.00032145565,3.8087772e-05
172.23334,8.562612,4.7872534,-5.083294e-06,-0.00057748955,-0.0003228677,3.8051923e-05
172.25002,8.562608,4.78726,-5.076808e-06,-0.0005774153,-0.00032282431,3.807779e-05
172.26668,8.5626135,4.787251,-5.036419e-06,-0.0005773927,-0.0003228117,3.755586e-05
172.28334,8.562621,4.7872357,-5.1152233e-06,-0.00057490135,-0.00032141872,3.790661e-05
172.3,8.562627,4.7872267,-5.057161e-06,-0.00057496125,-0.00032145155,3.788905e-05
172.31668,8.562622,4.7872353,-5.0189283e-06,-0.00057495857,-0.0003214518,3.810622e-05
172.33334,8.562612,4.787253,-5.120193e-06,-0.0005774898,-0.00032286684,3.8056478e-05
172.35,8.562608,4.78726,-5.098078e-06,-0.0005774262,-0.0003228306,3.8085233e-05
172.36667,8.562613,4.7872515,-5.042766e-06,-0.00057737133,-0.00032279908,3.7558777e-05
172.38335,8.562621,4.7872353,-5.055858e-06,-0.00057483366,-0.0003213809,3.792646e-05
172.40001,8.562622,4.7872343,-5.0887675e-06,-0.0005773085,-0.00032276366,3.7942715e-05
172.41667,8.562617,4.787243,-5.0734498e-06,-0.0005748864,-0.0003214113,3.7687463e-05
172.43335,8.562621,4.7872367,-5.00851e-06,-0.0005749121,-0.0003214247,3.7882462e-05
172.45001,8.562621,4.7872357,-4.976732e-06,-0.0005749241,-0.00032143126,3.7894555e-05
172.46667,8.562617,4.7872434,-5.007732e-06,-0.00057491544,-0.00032142713,3.769432e-05
172.48334,8.5626335,4.7872148,-5.0202475e-06,-0.00057665684,-0.00032239791,4.220833e-05
172.50002,8.562919,4.786703,-6.1793585e-06,-0.0005796526,-0.0003240269,1.3248002e-05
172.51668,8.5640955,4.7846003,-6.2951544e-06,-0.00058643566,-0.00032762758,-8.43719e-05
172.53334,8.566532,4.7802386,-5.7031875e-06,-0.00056259363,-0.00031393894,-0.00031619566
172.55,8.5710125,4.7722073,-6.226592e-06,-0.0005160243,-0.00028733487,-0.00067407824
172.56668,8.577863,4.759889,-6.609994e-06,-0.00042304109,-0.00023478839,-0.0011372627
172.58334,8.586937,4.7435064,-4.811616e-06,-0.00020234734,-0.00011182952,-0.0019976145
172.6,8.599026,4.721567,-5.5867417e-06,-0.00022303747,-0.00012252436,-0.0017256803
172.61667,8.613749,4.6946483,-6.801897e-06,-0.000113869595,-6.206865e-05,-0.002400334
172.63335,8.632328,4.6603913,-6.1681912e-06,8.630407e-05,4.662278e-05,-0.002933081
172.65001,8.6532755,4.621389,-5.4006878e-06,0.00029120143,0.00015564014,-0.0033133563
172.66667,8.67823,4.574343,-5.6284816e-06,0.0004287055,0.00022615718,-0.0030256081
172.68335,8.704498,4.5241194,-5.9443937e-06,0.0005705715,0.0002967693,-0.0033964308
172.70001,8.735659,4.463616,-5.6651597e-06,0.00073916937,0.00037794685,-0.002634238
172.71667,8.769994,4.395734,-5.5915907e-06,0.00089537445,0.00044912007,-0.0024662982
172.73334,8.804842,4.3254595,-5.6377667e-06,0.00110265,0.00054210477,-0.0032991492
172.75002,8.844226,4.2442956,-6.628106e-06,0.0013001034,0.0006244404,-0.0008798524
172.76668,8.883068,4.1623163,-6.952421e-06,0.0014160296,0.0006640024,-0.0021794573
172.78334,8.928321,4.06424,-4.851771e-06,0.0015524612,0.0007071359,0.005441833
172.8,8.975229,3.9594631,-6.029569e-06,0.0016706383,0.0007371673,0.004083608
172.81668,9.012704,3.8733385,-6.5392555e-06,0.0019671263,0.00084585947,-0.0060301307
172.83334,9.058079,3.765997,-5.914104e-06,0.0020373478,0.00084803544,0.008471168
172.85,9.102536,3.6570914,-6.5437807e-06,0.0018028003,0.00072406774,0.007782066
172.86667,9.151287,3.5330946,-6.623961e-06,0.0017124409,0.0006603753,0.018449102
172.88335,9.193015,3.4230525,-6.344953e-06,0.0022088124,0.0008219824,-0.00459547
172.90001,9.233972,3.3112147,-6.8363997e-06,0.002578361,0.00092604815,-0.0029267096
172.91667,9.269465,3.2105262,-5.773094e-06,0.0024579142,0.0008525198,-0.0027750167
172.93335,9.313837,3.0790749,-5.801433e-06,0.0017203555,0.00057361537,0.17847632
172.95001,9.343807,2.9866283,-5.0472513e-06,0.002008407,0.00063556223,-0.008751138
172.96667,9.377381,2.879888,-6.5444306e-06,0.0024640874,0.0007572869,-0.0042923065
172.98334,9.407706,2.7796204,-6.9806883e-06,0.0022255855,0.0006585545,-0.0028564094
173.00002,9.435213,2.6845028,-5.9717954e-06,0.0019017009,0.00054091314,-0.00093099923
173.01668,9.462278,2.5873296,-6.6352927e-06,0.0018029015,0.0004923151,-0.002431372
173.03334,9.486451,2.4974632,-5.0924136e-06,0.0020511302,0.0005398472,-0.0068933284
173.05,9.505813,2.4230406,-6.56897e-06,0.002266244,0.00057838135,-0.007975313
173.06668,9.524128,2.3501403,-6.435288e-06,0.0017780815,0.00043913766,-0.004775138
173.08334,9.539435,2.287085,-7.4957234e-06,0.0014611213,0.00034986532,-0.006070597
173.1,9.5543,2.2242317,-5.3285767e-06,0.0014457812,0.00033612247,-0.0064900266
173.11667,9.56579,2.1746018,-6.2819963e-06,0.0017221641,0.0003915875,-0.0071076504
173.13335,9.576161,2.1286805,-5.3241483e-06,0.0013352176,0.00029703416,-0.005442398
173.15001,9.5839,2.0935633,-5.3155723e-06,0.0010895238,0.00023781335,-0.0053200815
173.16667,9.590186,2.0646276,-6.0676684e-06,0.0010613272,0.00022821773,-0.00483939
173.18335,9.59558,2.03958,-7.733454e-06,0.00087564345,0.00018603134,-0.003870925
173.20001,9.599545,2.0209174,-6.164858e-06,0.0005982535,0.00012584451,-0.0030939884
173.21667,9.602292,2.0078695,-6.1427527e-06,0.0004183787,8.7364846e-05,-0.0023134148
173.23334,9.604166,1.9989465,-5.900719e-06,0.0001941163,4.0348936e-05,-0.001422515
173.25002,9.605352,1.993277,-7.0173924e-06,-7.486028e-05,-1.550841e-05,-0.0007972012
173.26668,9.605848,1.9909124,-6.93206e-06,-0.00022268255,-4.6081066e-05,-0.0003414887
173.28334,9.606145,1.9894977,-5.0775197e-06,-0.00036535127,-7.557393e-05,-1.1548148e-05
173.3,9.606276,1.9888643,-6.9464154e-06,-0.0004633529,-9.5843316e-05,9.85425e-05
173.31668,9.605977,1.9903084,-6.425381e-06,-0.0011042892,-0.00022841399,9.0282214e-05
173.33334,9.604275,1.9985356,-5.62662e-06,-0.0032001224,-0.0006618923,4.5344575e-05
173.35,9.600233,2.0180852,6.9435273e-06,-0.0077612405,-0.001605155,5.236113e-05
173.36667,9.5944195,2.0462005,4.0975367e-05,-0.014469418,-0.0029920342,5.6938716e-05
173.38335,9.588476,2.0749729,0.00011579874,-0.023217157,-0.0047996547,7.4497206e-05
173.40001,9.584339,2.0950406,0.00021619811,-0.031980634,-0.006608865,6.0227678e-05
173.41667,9.578714,2.122382,0.00042823283,-0.047182065,-0.009745117,8.653531e-05
173.43335,9.573948,2.1456332,0.00064389664,-0.0568266,-0.011729757,4.6944282e-05
173.45001,9.575763,2.1370907,0.0007381824,-0.06902565,-0.014237135,7.1383656e-05
173.46667,9.572778,2.151938,0.0011139581,-0.08669506,-0.017863499,6.684885e-05
173.48334,9.561523,2.2070193,0.0017699529,-0.10799209,-0.022228727,0.00010143681
173.50002,9.550414,2.261628,0.0023490195,-0.13370559,-0.027486812,0.00016132335
173.51668,9.547948,2.2745128,0.0024431704,-0.15167955,-0.031135859,0.00014366832
173.53334,9.539326,2.3177123,0.0030952736,-0.19452873,-0.03987243,0.00030884714
173.55,9.514488,2.4402869,0.0046327473,-0.23316479,-0.047706127,0.00039550703
173.56668,9.5037365,2.494772,0.0050536417,-0.272834,-0.055715498,0.00047141872
173.58334,9.506718,2.4826713,0.004875627,-0.3122323,-0.063628376,0.00055893534
173.6,9.530032,2.3705254,0.003173473,-0.31862286,-0.06479271,0.00054360734
173.61667,9.536216,2.3427308,0.003621766,-0.38423732,-0.077954926,0.00070676755
173.63335,9.50618,2.4931498,0.006350791,-0.41099784,-0.08317923,0.0007873946
173.65001,9.543523,2.3109431,0.0019775452,-0.40289313,-0.08134036,0.00074286235
173.66667,9.5706,2.179838,0.0013816245,-0.46544212,-0.09372326,0.00083729625
173.68335,9.566488,2.2012591,0.0025912565,-0.42939216,-0.086246096,0.00084471534
173.70001,9.587495,2.0984924,0.0005981702,-0.49054745,-0.09826349,0.0008907623
173.71667,9.5107975,2.4843917,0.009577612,-0.5734532,-0.11452179,0.0010180402
173.73334,9.605348,2.0108166,-0.0052169366,-0.37466538,-0.07464756,0.0006429351
173.75002,9.742919,1.3221005,-0.014864447,-0.5122153,-0.10178297,0.00082991243
173.76668,9.604942,2.0144036,0.008682088,-0.46826276,-0.092796825,0.0010530041
173.78334,9.606089,2.007023,0.0029549224,-0.45017785,-0.088979356,0.00092889747
173.8,9.655902,1.7574531,-0.0029749249,-0.48839492,-0.09626876,0.0010024399
173.81668,9.594995,2.065342,0.0050347997,-0.48212722,-0.09477155,0.0010614836
